,label,sentiment
615,1,0.3196969696969697
616,1,-0.06510416666666667
617,0,0.13637662337662335
618,1,0.05833333333333333
619,1,-0.058823529411764705
620,1,0.0950243386243386
621,0,0.12468547077922078
622,0,0.05798161544834549
623,1,-0.05561371100164204
624,1,0.14755952380952378
625,1,-0.10227272727272728
626,1,0.05555555555555556
627,0,0.06919779658543705
628,0,0.1946296296296296
629,1,0.07838584255250923
630,1,0.018543556899721286
631,1,0.10080889540566963
632,0,0.00975813328086055
633,0,-0.07444113756613756
634,1,0.007485119047619049
635,0,0.060902777777777785
636,0,0.07610479797979802
637,0,-0.06446886446886446
638,1,0.12881811815635344
639,1,0.08288899674208952
640,0,-0.2421052631578947
641,0,0.1549709525683552
642,0,0.03915570802363255
643,0,0.12584586466165412
644,0,0.08378441220238098
645,0,-0.01223437901520094
646,0,0.02876984126984127
647,1,0.07400793650793651
648,0,0.0417873792873793
649,0,0.08651185770750987
650,1,0.0
651,1,0.03299827594885735
652,1,-0.049188311688311684
653,1,-0.009090909090909089
654,0,-0.12777777777777777
655,1,0.0966757756132756
656,1,-0.08365987460815047
657,1,0.07502183489025593
658,0,0.06954872534872536
659,1,-0.03153513153513154
660,0,0.09825732600732599
661,0,0.37272727272727274
662,1,0.06527777777777777
663,1,0.07752249151408817
664,0,0.1340393591083246
665,0,0.036632369241064895
666,1,0.3
667,0,0.02494588744588745
668,0,0.024875610500610504
669,1,0.08712572150072144
670,0,0.07456709956709956
671,0,0.08308080808080807
672,0,0.05026515151515152
673,0,0.12268890478636242
674,1,0.04456521739130436
675,0,0.29125874125874124
676,1,0.09361904761904763
677,0,0.07112070885219031
678,0,0.08996970516856878
679,1,-0.02083333333333334
680,0,0.13592079689018463
681,1,0.0830065844848876
682,1,0.07702587290655472
683,1,-0.12
684,0,0.12351010101010099
685,0,0.18162685528756953
686,1,0.006372549019607845
687,0,0.0703355339105339
688,0,0.13296478296478295
689,1,0.037500000000000006
690,1,0.08318356727447637
691,1,-0.05752164502164505
692,0,0.05324786324786326
693,0,0.03359487734487735
694,0,0.16920968185253896
695,0,0.11245037733801776
696,0,0.0532674772036474
697,0,0.101
698,1,0.0927569127569128
699,1,0.040230429292929304
700,0,0.12159090909090912
701,1,0.0
702,1,-0.16999999999999998
703,0,0.08660661060251226
704,1,-0.10000000000000002
705,1,0.054413702239789204
706,1,0.05662181337181336
707,0,-0.04149305555555556
708,1,0.10984219609219609
709,1,0.0730703259005146
710,1,0.0
711,1,0.0021108693316140115
712,0,-0.02500000000000001
713,1,-0.06173941798941799
714,1,0.06582440950862004
715,0,-0.13
716,1,0.010024867349086107
717,1,0.3644871794871794
718,0,0.12993055555555558
719,1,0.11499401061901067
720,0,0.08195346320346318
721,1,0.1246031746031746
722,0,0.08409956709956709
723,0,-0.04274193548387097
724,1,0.05708285669425564
725,1,-0.7999999999999999
726,0,0.17833515781791648
727,1,0.21000000000000002
728,1,0.1375
729,1,0.16367857611364106
730,1,0.03886119257086999
731,1,0.09725378787878786
732,1,0.11536281179138322
733,0,0.016168093270366
734,1,0.2466346153846154
735,0,0.03654817404817406
736,0,0.06495646766169154
737,0,0.05328282828282827
738,1,0.03898360997291479
739,1,0.06327160493827161
740,0,0.005952380952380956
741,1,0.09678006775832863
742,0,0.10881642512077291
743,1,0.06702838827838827
744,1,-0.09786234437397229
745,1,0.11348238482384826
746,0,0.10795454545454546
747,1,0.034676065501958356
748,0,0.08000000000000002
749,0,0.09227338633588632
750,0,-0.09196428571428572
751,0,0.09702189966895851
752,0,0.07822894599490345
753,1,0.24545454545454548
754,1,0.06606208499272084
755,1,0.1623376623376623
756,1,0.0865909090909091
757,0,0.13009574915824912
758,1,0.06666666666666668
759,1,0.1339452214452215
760,1,0.05003628724216959
761,0,0.10369291998324257
762,0,0.0605890251723585
763,0,0.1686868686868687
764,0,0.09075877825877825
765,0,0.09208798817669786
766,1,-0.008661239258254187
767,0,0.10952967593154511
768,1,0.16468253968253965
769,0,0.0888817425960283
770,0,0.14086619681131876
771,1,0.13042046950291633
772,0,-0.136231884057971
773,0,0.11064814814814815
774,1,0.0
775,0,0.01019549233834948
776,0,0.022802778616732102
777,0,0.05242063492063493
778,1,0.35833333333333334
779,0,0.11605076741440377
780,1,0.39642857142857146
781,0,0.07695165945165945
782,1,0.06623441043083898
783,0,0.10212197159565581
784,1,0.1613880759303295
785,0,0.07415993559286242
786,1,0.0
787,0,0.08153190895126376
788,1,0.0837719298245614
789,0,0.01666666666666667
790,1,0.016814735844586592
791,1,0.44999999999999996
792,0,0.19166666666666665
793,1,-0.03704562991021324
794,1,0.17354497354497353
795,0,0.1265857343931115
796,1,0.08937853437853441
797,1,0.11394993894993895
798,0,0.05079725829725831
799,1,0.16666666666666666
800,1,0.3125
801,0,0.0844398948390545
802,0,0.021512072697417516
803,0,-0.0893939393939394
804,1,0.12290005316321102
805,1,0.0
806,1,-0.06164699995345157
807,0,0.19206349206349205
808,0,0.01076388888888889
809,0,0.11261408730158731
810,1,0.05881290406880961
811,1,0.0523886827458256
812,1,0.06978800611153554
813,1,0.5
814,0,0.146703428846286
815,1,0.062083333333333345
816,0,0.14661865911865912
817,1,-0.0842096560846561
818,1,0.16091522366522365
819,1,0.09375
820,0,0.14915316962730757
821,0,0.1487296881862099
822,0,0.04184419381787803
823,0,0.09178071928071928
824,0,0.12941468253968255
825,1,0.22050595238095236
826,1,0.22342532467532467
827,1,0.17149621212121213
828,0,0.07840458152958153
829,0,0.10240146725105229
830,0,0.104515773005872
831,0,0.10085858585858586
832,1,0.0773809523809524
833,0,0.007899113082039916
834,1,0.027928262213976502
835,1,0.17952937249666212
836,0,0.07693604572510826
837,0,0.09696969696969697
838,0,0.14173263244691817
839,0,0.12020930327534103
840,1,0.033188108188108176
841,1,0.1553030303030303
842,0,0.017306405217589426
843,0,0.10780400155400155
844,1,0.1262345679012346
845,0,0.13073960097873144
846,1,0.09795293359123151
847,1,0.095
848,0,0.09932354053713278
849,1,-0.08750000000000002
850,0,0.14317011157856227
851,1,0.09392655367231637
852,1,-0.01560876623376623
853,1,-0.01666666666666667
854,0,0.08859230603911455
855,0,0.1031712473572939
856,0,0.1059070597936144
857,1,-0.028329004329004343
858,1,0.1336157137881276
859,1,-0.08392857142857146
860,1,0.15122655122655124
861,1,0.08474927849927849
862,0,0.11404133500907694
863,0,0.10528120713305895
864,0,0.10584138084138085
865,0,0.08466184664101332
866,0,0.11230158730158729
867,0,0.1290695415695416
868,1,0.19
869,1,0.061470546873089234
870,1,0.1464285714285714
871,1,0.0
872,1,0.3368697478991597
873,0,0.07740838763777592
874,0,0.06428436147186146
875,0,-0.07396331738437001
876,0,0.05622155622155622
877,1,-0.04446924603174603
878,0,0.03189792663476874
879,1,0.09849803453251729
880,0,0.05141191274003775
881,1,-0.06597222222222222
882,1,-0.09305555555555556
883,1,0.125
884,1,0.02851328528702831
885,0,0.004041353383458647
886,1,0.031814449917898203
887,1,0.11847406728131919
888,1,0.06581806714257044
889,1,0.09593837535014005
890,1,0.11667324792324796
891,0,0.038597337006427916
892,1,-0.013215488215488205
893,0,0.026785714285714284
894,1,0.1459058872305141
895,0,0.1763357256778309
896,0,0.08438984324853888
897,0,0.16433333333333336
898,1,0.05641835016835017
899,0,-0.002994791666666663
900,1,1.0
901,1,0.0
902,0,0.13367672481533865
903,0,0.09049084595959596
904,1,0.11181921253349827
905,0,0.05481962481962481
906,0,0.16716623600344532
907,0,0.058973181290254445
908,0,0.18356860530773575
909,0,0.10778774690065011
910,0,0.11792194553662443
911,0,0.12514041514041518
912,0,0.04597123306800727
913,0,0.08286505161505162
914,1,-0.10416666666666667
915,0,0.03293460925039873
916,1,0.07063717532467534
917,0,0.0313098878695209
918,1,0.054148310839487325
919,1,-0.08333333333333333
920,0,0.028571428571428574
921,0,0.21082493894993887
922,1,-0.05
923,0,0.21039110044544826
924,1,-0.058333333333333334
925,0,-0.015909090909090907
926,0,0.02458754208754209
927,1,0.1826061776061776
928,1,-0.09423076923076922
929,1,0.09456828684676787
930,1,0.030735930735930728
931,0,0.049498206269039564
932,1,0.15984848484848482
933,0,0.022683747412008282
934,1,-0.20777777777777776
935,0,0.051292517006802714
936,1,0.0
937,0,0.0547124185338471
938,1,0.011222374117110962
939,1,0.0
940,1,0.01996343992142312
941,0,0.10322611416361414
942,1,0.02344771241830065
943,1,0.30666666666666664
944,1,0.1414915966386555
945,0,-0.00043333333333333835
946,1,0.03474242424242424
947,0,0.11127410468319558
948,1,0.18721759202096278
949,1,-0.0320995670995671
950,1,0.0
951,1,-0.028968253968253966
952,1,0.17865142496392497
953,0,0.017943924762106586
954,0,0.0866578954814249
955,1,0.35
956,1,0.048658058075866276
957,0,0.13321231133731135
958,0,0.09682824485456065
959,0,0.008333333333333326
960,0,0.24740259740259737
961,0,0.1907814407814408
962,1,0.06734375000000001
963,1,0.2513905606588534
964,1,0.04761904761904762
965,0,0.06836940836940837
966,1,-0.03888888888888889
967,0,0.09069061924665373
968,0,0.15106470106470105
969,1,0.1661200514461384
970,0,0.08635144198524479
971,1,0.7
972,0,0.052062289562289574
973,0,0.05529040404040404
974,1,0.05799104995533567
975,1,0.016553710406169417
976,0,0.13265785938199734
977,1,0.061111111111111116
978,0,0.13574200190053848
979,0,0.1915151515151515
980,1,0.039285714285714285
981,1,0.09999999999999999
982,0,-0.1415071770334928
983,0,-0.027748599439775912
984,1,0.1068529684601113
985,0,-0.07041210423563364
986,1,0.02719123048668503
987,0,-0.01470588235294118
988,1,0.14699165568730785
989,0,0.08882575757575756
990,1,0.018964558169103616
991,0,0.027581369248035913
992,1,0.0993827160493827
993,1,0.16742424242424245
994,0,0.18598732422261835
995,1,0.030510752688172032
996,0,0.10816490594013532
997,1,0.10882524707996406
998,1,0.015555555555555552
999,0,0.03283296789790298
1000,0,0.12657342657342657
1001,1,0.024242424242424235
1002,1,0.21428571428571427
1003,0,0.12825628250156554
1004,1,-0.09437403993855609
1005,0,0.030925925925925926
1006,1,-0.0002259740259740024
1007,0,0.08884711779448623
1008,0,0.10303030303030301
1009,1,0.21565020800322995
1010,0,0.007548701298701306
1011,0,-0.11396396396396397
1012,0,0.06392323692855607
1013,1,0.08908603781215246
1014,0,0.028055975274725274
1015,1,0.09759214307268553
1016,1,0.09128085364927473
1017,0,0.08931746031746032
1018,1,0.015660919540229884
1019,1,0.14585778419111756
1020,1,-0.010181359044995413
1021,1,0.0750194522253346
1022,0,0.011550218001830898
1023,1,0.1014052353896104
1024,1,0.09220840010204649
1025,1,0.04577922077922078
1026,1,0.032482960099782535
1027,0,0.01564831993403422
1028,0,0.06537698412698413
1029,0,0.14907407407407408
1030,1,0.011794871794871792
1031,1,0.0
1032,0,0.10860909923409921
1033,1,0.03176190476190477
1034,1,0.0
1035,1,0.10811688311688313
1036,0,0.03669590643274854
1037,1,0.0
1038,1,0.10865538847117795
1039,0,0.04253947239384133
1040,0,0.132318759018759
1041,0,0.10934274059274059
1042,0,0.1117656153370439
1043,0,0.12548076923076923
1044,0,-0.01761188271604938
1045,1,0.11868657298985168
1046,1,0.056818342151675486
1047,0,0.1778812218571255
1048,1,-0.125
1049,1,0.07939937605430564
1050,0,0.05743069654359977
1051,1,0.06359649122807016
1052,1,0.225
1053,1,0.0
1054,1,0.10856666666666667
1055,0,0.06328076685219543
1056,1,0.34400000000000003
1057,1,0.09500333000333001
1058,0,0.027207956185228897
1059,0,-0.03318708318708319
1060,1,0.05777777777777779
1061,0,0.17477272727272725
1062,0,-0.015681818181818186
1063,0,-0.11319444444444444
1064,1,0.07551672184025127
1065,1,-0.009906104697771364
1066,0,0.13647926634768742
1067,1,0.0
1068,0,0.07
1069,0,0.03271167557932263
1070,1,0.00869848484848485
1071,0,0.048180592991913754
1072,1,0.009111111111111113
1073,1,-0.125
1074,0,0.05312893857197654
1075,0,0.013040123456790127
1076,1,-0.036272321428571425
1077,0,0.11455973104909269
1078,1,0.061460011369102285
1079,1,0.12666666666666665
1080,0,0.0751851562092526
1081,1,0.07465986394557823
1082,0,0.14479166666666665
1083,0,0.13370098039215686
1084,1,0.08525304061018348
1085,1,0.03177787287096909
1086,0,0.054041353383458654
1087,0,0.18316165569590237
1088,1,0.12439213564213564
1089,0,0.13766194554238034
